ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
GBBSP619-15	Arachnida	1	Araneae	0.923801	Linyphiidae	0.633703	dummy_Linyphiidae	0.61908	Bolyphantes	0.105236
GBBSP627-15	Arachnida	1	Araneae	0.999982	Thomisidae	0.999927	dummy_Thomisidae	0.999905	Xysticus	0.999531
GBBSP630-15	Arachnida	1	Araneae	0.99998	Lycosidae	0.999744	dummy_Lycosidae	0.999723	Alopecosa	0.992342
GBBSP632-15	Arachnida	1	Araneae	0.994444	Gnaphosidae	0.924462	dummy_Gnaphosidae	0.922224	Gnaphosa	0.858802
GBBSP633-15	Arachnida	1	Araneae	0.999979	Lycosidae	0.999841	dummy_Lycosidae	0.99982	Pardosa	0.969278
GBBSP635-15	Arachnida	1	Araneae	0.999978	Lycosidae	0.999668	dummy_Lycosidae	0.999644	Alopecosa	0.990423
GBBSP636-15	Arachnida	1	Araneae	0.999525	Thomisidae	0.99633	dummy_Thomisidae	0.996027	Xysticus	0.978997
GBBSP637-15	Arachnida	1	Araneae	0.999964	Salticidae	0.999888	dummy_Salticidae	0.999853	Sitticus	0.997462
GBBSP638-15	Arachnida	1	Araneae	0.999806	Lycosidae	0.998169	dummy_Lycosidae	0.998026	Pardosa	0.896659
GBBSP645-15	Arachnida	1	Opiliones	0.918208	Phalangiidae	0.569213	Oligolophinae	0.539664	unk	0.343919
GBBSP651-15	Arachnida	1	Araneae	1	Linyphiidae	0.999993	dummy_Linyphiidae	0.99996	Kaestneria	0.990263
GBBSP654-15	Arachnida	1	Araneae	0.999978	Linyphiidae	0.999952	dummy_Linyphiidae	0.999928	Walckenaeria	0.995418
GBBSP655-15	Arachnida	1	Araneae	0.993667	Linyphiidae	0.968492	dummy_Linyphiidae	0.965278	Drepanotylus	0.520119
GBBSP657-15	Arachnida	1	Araneae	0.999998	Liocranidae	0.999979	dummy_Liocranidae	0.999942	Agroeca	0.998453
GBBSP658-15	Arachnida	1	Araneae	0.999979	Theridiidae	0.999893	dummy_Theridiidae	0.999871	Robertus	0.999379
GBBSP659-15	Arachnida	1	Araneae	0.969468	Clubionidae	0.633932	dummy_Clubionidae	0.627012	Clubiona	0.485147
GBBSP661-15	Arachnida	1	Araneae	0.999974	Gnaphosidae	0.999914	dummy_Gnaphosidae	0.999888	Drassodes	0.999687
GBBSP662-15	Arachnida	1	Araneae	0.999979	Linyphiidae	0.999938	dummy_Linyphiidae	0.999916	Walckenaeria	0.995429
GBBSP668-15	Arachnida	1	Araneae	0.716562	unk	0.484025	unk	0.484025	unk	0.484025
GBBSP680-15	unk	0.99795	unk	0.99795	unk	0.99795	unk	0.99795	unk	0.99795
GBBSP685-15	Arachnida	1	Araneae	0.884328	Linyphiidae	0.456552	dummy_Linyphiidae	0.441171	unk	0.041833
GBBSP689-15	Arachnida	1	Araneae	0.999981	Linyphiidae	0.999965	dummy_Linyphiidae	0.999943	Walckenaeria	0.998294
GBBSP692-15	Arachnida	1	Araneae	0.977777	Linyphiidae	0.870425	dummy_Linyphiidae	0.863181	Palliduphantes	0.239797
GBBSP694-15	Arachnida	1	Araneae	0.999975	Clubionidae	0.999875	dummy_Clubionidae	0.999849	Clubiona	0.999727
GBBSP699-15	unk	0.9496	unk	0.9496	unk	0.9496	unk	0.9496	unk	0.9496
GBBSP704-15	unk	0.999996	unk	0.999996	unk	0.999996	unk	0.999996	unk	0.999996
GBBSP706-15	Arachnida	1	Araneae	0.999979	Linyphiidae	0.999936	dummy_Linyphiidae	0.999914	Walckenaeria	0.995227
GBBSP709-15	Arachnida	1	Opiliones	0.894069	Phalangiidae	0.484216	Oligolophinae	0.454324	unk	0.312179
GBBSP714-15	Arachnida	1	Araneae	0.999984	Linyphiidae	0.999956	dummy_Linyphiidae	0.999926	Stemonyphantes	0.999421
GBBSP721-15	Arachnida	1	Araneae	0.999979	Linyphiidae	0.999926	dummy_Linyphiidae	0.999904	Bathyphantes	0.999507
GBBSP725-15	Arachnida	1	Araneae	0.847931	Gnaphosidae	0.119856	dummy_Gnaphosidae	0.114125	unk	0.042554
GBBSP726-15	Arachnida	1	Araneae	0.999979	Agelenidae	0.999964	dummy_Agelenidae	0.999942	Tegenaria	0.99985
GBBSP735-15	Arachnida	1	Araneae	0.999971	Linyphiidae	0.99994	dummy_Linyphiidae	0.999911	Hypomma	0.997037
GBBSP737-15	Arachnida	1	Araneae	0.997971	Lycosidae	0.922277	dummy_Lycosidae	0.921321	Piratula	0.480407
GBBSP738-15	Arachnida	1	Araneae	0.99998	Lycosidae	0.999868	dummy_Lycosidae	0.999846	Pardosa	0.984814
GBBSP743-15	Arachnida	1	Araneae	0.741455	unk	0.146807	unk	0.146807	unk	0.146807
GBBSP747-15	Arachnida	1	Araneae	0.997972	Salticidae	0.990895	dummy_Salticidae	0.989868	Sibianor	0.962645
GBBSP748-15	Arachnida	1	Araneae	0.781852	unk	0.209762	unk	0.209762	unk	0.209762
GBBSP749-15	Arachnida	1	Araneae	0.71516	unk	0.23065	unk	0.23065	unk	0.23065
GBBSP751-15	Arachnida	1	Araneae	0.984018	Thomisidae	0.832892	dummy_Thomisidae	0.827661	Ozyptila	0.558667
GBBSP754-15	Arachnida	1	Araneae	0.999258	Lycosidae	0.994152	dummy_Lycosidae	0.993711	Pardosa	0.707806
GBBSP755-15	Arachnida	1	Araneae	0.92245	Salticidae	0.325427	dummy_Salticidae	0.317839	Attulus	0.05809
GBBSP765-15	Arachnida	1	Araneae	0.996456	Thomisidae	0.969955	dummy_Thomisidae	0.968344	Xysticus	0.867272
GBBSP767-15	Arachnida	1	Araneae	0.999997	Araneidae	0.999987	dummy_Araneidae	0.999955	Larinioides	0.996062
GBBSP769-15	Arachnida	1	Araneae	0.793578	unk	0.312615	unk	0.312615	unk	0.312615
GBBSP775-15	Arachnida	1	Araneae	0.999971	Oxyopidae	0.999179	dummy_Oxyopidae	0.99915	Oxyopes	0.999018
GBBSP787-15	Arachnida	1	Araneae	0.92245	Salticidae	0.325427	dummy_Salticidae	0.317839	Attulus	0.05809
GBBSP788-15	Arachnida	1	Araneae	0.99027	Salticidae	0.92483	dummy_Salticidae	0.921218	Attulus	0.632822
GBBSP790-15	unk	0.999784	unk	0.999784	unk	0.999784	unk	0.999784	unk	0.999784
GBBSP791-15	Arachnida	1	Araneae	1	Uloboridae	0.99997	dummy_Uloboridae	0.999949	Hyptiotes	0.999856
GBBSP796-15	Arachnida	1	Araneae	0.71942	unk	0.150276	unk	0.150276	unk	0.150276
GBBSP800-15	Arachnida	1	Araneae	0.999968	Gnaphosidae	0.999909	dummy_Gnaphosidae	0.999878	Callilepis	0.999628
GBBSP802-15	Arachnida	1	Araneae	0.922903	Theridiidae	0.44704700000000003	dummy_Theridiidae	0.436623	Crustulina	0.10572
GBBSP804-15	Arachnida	1	Araneae	0.92245	Salticidae	0.325427	dummy_Salticidae	0.317839	Attulus	0.05809
GBBSP810-15	Arachnida	1	Araneae	0.999997	Araneidae	0.999987	dummy_Araneidae	0.999955	Larinioides	0.996062
GBBSP813-15	Arachnida	1	Araneae	0.999683	Lycosidae	0.996648	dummy_Lycosidae	0.996395	Pardosa	0.690887
GBBSP816-15	Arachnida	1	Araneae	0.779565	unk	0.286511	unk	0.286511	unk	0.286511
GBBSP817-15	Arachnida	1	Araneae	0.979109	Philodromidae	0.802884	dummy_Philodromidae	0.787586	Thanatus	0.361136
GBBSP818-15	Arachnida	1	Araneae	0.741165	unk	0.129723	unk	0.129723	unk	0.129723
GBBSP819-15	Arachnida	1	Araneae	0.999997	Araneidae	0.999987	dummy_Araneidae	0.999955	Larinioides	0.996062
GBBSP825-15	Arachnida	1	Araneae	0.999977	Linyphiidae	0.999941	dummy_Linyphiidae	0.999915	Helophora	0.99758
GBBSP838-15	Arachnida	1	Araneae	0.999167	Clubionidae	0.995171	dummy_Clubionidae	0.99457	Clubiona	0.987192
GBBSP841-15	Arachnida	1	Araneae	0.999999	Lycosidae	0.999993	dummy_Lycosidae	0.999964	Arctosa	0.996451
GBBSP845-15	Arachnida	1	Araneae	0.990338	Salticidae	0.908635	dummy_Salticidae	0.905115	Attulus	0.640254
GBBSP848-15	Arachnida	1	Araneae	1	Linyphiidae	0.999999	dummy_Linyphiidae	0.999954	Tapinopa	0.999652
GBBSP853-15	Arachnida	1	Opiliones	0.859877	unk	0.480755	unk	0.480755	unk	0.480755
GBBSP854-15	Arachnida	1	Araneae	0.885558	Theridiidae	0.188927	dummy_Theridiidae	0.182631	unk	0.056233
GBBSP861-15	Arachnida	1	Araneae	0.874882	Hahniidae	0.172709	dummy_Hahniidae	0.165815	unk	0.098472
GBBSP864-15	Arachnida	1	Araneae	0.845235	Linyphiidae	0.394926	dummy_Linyphiidae	0.377445	unk	0.044634
GBBSP874-15	Arachnida	1	Araneae	0.999998	Theridiidae	0.999987	dummy_Theridiidae	0.999728	Steatoda	0.978904
GBBSP877-15	unk	0.998702	unk	0.998702	unk	0.998702	unk	0.998702	unk	0.998702
GBBSP879-15	Arachnida	1	Araneae	0.999979	Linyphiidae	0.99994	dummy_Linyphiidae	0.999919	Walckenaeria	0.996205
GBBSP881-15	Arachnida	1	Araneae	0.706609	unk	0.255846	unk	0.255846	unk	0.255846
GBBSP883-15	Arachnida	1	Araneae	0.999977	Araneidae	0.999883	dummy_Araneidae	0.99986	Zygiella	0.999665
GBBSP884-15	Arachnida	1	Araneae	0.930524	Linyphiidae	0.653893	dummy_Linyphiidae	0.639994	Walckenaeria	0.06795
GBBSP889-15	Arachnida	1	Araneae	0.99998	Linyphiidae	0.999964	dummy_Linyphiidae	0.999934	Abacoproeces	0.999332
GBBSP890-15	Arachnida	1	Araneae	0.999993	Hahniidae	0.99996	dummy_Hahniidae	0.999724	Hahnia	0.989
GBBSP899-15	Arachnida	1	Araneae	0.999996	Araneidae	0.999981	dummy_Araneidae	0.999929	Hypsosinga	0.996193
GBBSP907-15	Arachnida	1	Araneae	0.800341	unk	0.196746	unk	0.196746	unk	0.196746
GBBSP908-15	Arachnida	1	Araneae	0.999946	Philodromidae	0.999819	dummy_Philodromidae	0.999768	Tibellus	0.999344
GBBSP918-15	Arachnida	1	Araneae	0.983303	Linyphiidae	0.89775	dummy_Linyphiidae	0.89218	Walckenaeria	0.152464
GBBSP926-15	Arachnida	1	Araneae	0.999971	Gnaphosidae	0.999891	dummy_Gnaphosidae	0.999863	Haplodrassus	0.999608
GBBSP927-15	Arachnida	1	Araneae	0.999977	Gnaphosidae	0.999919	dummy_Gnaphosidae	0.999895	Drassodes	0.999718
GBBSP928-15	Arachnida	1	Araneae	0.998375	Gnaphosidae	0.981577	dummy_Gnaphosidae	0.980734	Haplodrassus	0.949643
GBBSP930-15	Arachnida	1	Araneae	0.978877	Araneidae	0.798066	dummy_Araneidae	0.792048	Gibbaranea	0.342932
GBBSP939-15	Arachnida	1	Araneae	0.927892	Araneidae	0.46667	dummy_Araneidae	0.455962	Araneus	0.115904
GBBSP951-15	Arachnida	1	Araneae	0.997849	Amaurobiidae	0.934829	dummy_Amaurobiidae	0.933759	Amaurobius	0.919261
GBBSP952-15	Arachnida	1	Araneae	0.963318	Linyphiidae	0.783858	dummy_Linyphiidae	0.774329	Walckenaeria	0.094783
GBBSP959-15	Arachnida	1	Araneae	0.99188	Linyphiidae	0.955331	dummy_Linyphiidae	0.952071	Silometopus	0.316797
GBBSP967-15	Arachnida	1	Araneae	0.999976	Salticidae	0.999862	dummy_Salticidae	0.999835	Salticus	0.998894
GBBSP971-15	Arachnida	1	Araneae	0.999994	Clubionidae	0.999962	dummy_Clubionidae	0.999917	Clubiona	0.999316
GBBSP974-15	Arachnida	1	Araneae	0.999977	Gnaphosidae	0.999928	dummy_Gnaphosidae	0.999904	Zelotes	0.999537
GBBSP978-15	Arachnida	1	Araneae	0.817381	unk	0.157735	unk	0.157735	unk	0.157735
GBCB2572-14	unk	0.920444	unk	0.920444	unk	0.920444	unk	0.920444	unk	0.920444
GBCEC001-21	Insecta	0.966739	unk	0.631583	unk	0.631583	unk	0.631583	unk	0.631583
GBCH0799-06	Arachnida	1	Araneae	1	Pholcidae	0.999869	dummy_Pholcidae	0.999762	Psilochorus	0.999042
GBCH0811-06	Arachnida	0.937135	unk	0.819259	unk	0.819259	unk	0.819259	unk	0.819259
GBCH3316-09	unk	1	unk	1	unk	1	unk	1	unk	1
GBCH3318-09	unk	1	unk	1	unk	1	unk	1	unk	1
GBCH3320-09	unk	1	unk	1	unk	1	unk	1	unk	1
GBCH3321-09	unk	1	unk	1	unk	1	unk	1	unk	1
GBCHA002-13	Insecta	1	Hymenoptera	1	Halictidae	0.999999	Halictinae	0.999964	Lasioglossum	0.998489
GBCHA004-13	Insecta	1	Hymenoptera	1	Halictidae	0.999999	Halictinae	0.99996	Lasioglossum	0.99837
GBCHA006-13	Insecta	1	Hymenoptera	0.999969	Halictidae	0.999877	Halictinae	0.999416	Lasioglossum	0.983274
GBCHA010-13	Insecta	1	Hymenoptera	0.989824	Halictidae	0.963839	Halictinae	0.95843	Lasioglossum	0.850503
GBCHA011-13	Insecta	1	Hymenoptera	0.991881	Halictidae	0.97192	Halictinae	0.96736	Lasioglossum	0.880174
GBCHA094-13	Insecta	0.985738	unk	0.740773	unk	0.740773	unk	0.740773	unk	0.740773
GBCHA095-13	Insecta	0.985738	unk	0.740773	unk	0.740773	unk	0.740773	unk	0.740773
GBCHA1047-13	Insecta	1	Hymenoptera	0.999999	Halictidae	0.999997	Halictinae	0.999967	Sphecodes	0.999256
GBCHA1051-13	Insecta	1	Hymenoptera	0.999972	Halictidae	0.999952	Halictinae	0.999923	Sphecodes	0.999738
GBCHA1055-13	Insecta	1	Hymenoptera	0.999973	Megachilidae	0.999951	Megachilinae	0.999925	Hoplitis	0.999477
GBCHA1056-13	Insecta	1	Hymenoptera	0.944823	Megachilidae	0.718115	Megachilinae	0.705578	Hoplitis	0.394
GBCHA1068-13	Insecta	1	Hymenoptera	0.999175	Megachilidae	0.997862	Megachilinae	0.997377	Osmia	0.985687
GBCHA1071-13	Insecta	1	Hymenoptera	0.95191	Megachilidae	0.791236	Megachilinae	0.778999	Hoplitis	0.432663
GBCHA1072-13	Insecta	1	Hymenoptera	0.717927	unk	0.465403	unk	0.465403	unk	0.465403
GBCHA1073-13	Insecta	1	Hymenoptera	0.95191	Megachilidae	0.791236	Megachilinae	0.778999	Hoplitis	0.432663
GBCHA1074-13	Insecta	1	Hymenoptera	0.694016	unk	0.471924	unk	0.471924	unk	0.471924
GBCHA1075-13	Insecta	1	Hymenoptera	0.717927	unk	0.465403	unk	0.465403	unk	0.465403
GBCHA1076-13	Insecta	1	Hymenoptera	0.694016	unk	0.471924	unk	0.471924	unk	0.471924
GBCHA1077-13	Insecta	1	Hymenoptera	0.897052	Halictidae	0.562306	Halictinae	0.539328	unk	0.26056
GBCHA1078-13	Insecta	1	Hymenoptera	0.897052	Halictidae	0.562306	Halictinae	0.539328	unk	0.26056
GBCHA1079-13	Insecta	1	Hymenoptera	0.959955	Halictidae	0.826765	Halictinae	0.81142	Halictus	0.492349
GBCHA1080-13	Insecta	1	Hymenoptera	0.960084	Halictidae	0.826998	Halictinae	0.811655	Halictus	0.496519
GBCHA1081-13	Insecta	1	Hymenoptera	0.964235	Halictidae	0.84628	Halictinae	0.831706	Halictus	0.525416
GBCHA1082-13	Insecta	1	Hymenoptera	0.959955	Halictidae	0.826765	Halictinae	0.81142	Halictus	0.492349
GBCHA1132-13	Insecta	1	Hymenoptera	0.996501	Halictidae	0.986868	Halictinae	0.983467	Lasioglossum	0.908679
GBCHA1135-13	Insecta	1	Hymenoptera	0.995142	Halictidae	0.98177	Halictinae	0.978006	Lasioglossum	0.89356
GBCHA1137-13	Insecta	1	Hymenoptera	0.997354	Halictidae	0.99002	Halictinae	0.98655	Lasioglossum	0.921376
GBCHA1140-13	Insecta	1	Hymenoptera	1	Halictidae	0.999999	Halictinae	0.999964	Lasioglossum	0.998526
GBCHA571-13	Insecta	1	Hymenoptera	0.999982	Halictidae	0.999937	Halictinae	0.999699	Sphecodes	0.99079
GBCHA655-13	Insecta	1	Hymenoptera	0.99961	Pemphredonidae	0.998339	Pemphredoninae	0.993578	Diodontus	0.864788
GBCHA660-13	Insecta	1	Hymenoptera	0.994021	Andrenidae	0.973737	Andreninae	0.963739	Andrena	0.844793
GBCHA661-13	Insecta	1	Hymenoptera	0.993841	Andrenidae	0.972938	Andreninae	0.962494	Andrena	0.842012
GBCHA663-13	Insecta	1	Hymenoptera	0.999514	Apidae	0.998772	Nomadinae	0.99579	Nomada	0.989772
GBCHA919-13	Insecta	1	Hymenoptera	0.999968	Tenthredinidae	0.99995	Heterarthrinae	0.996706	Fenusa	0.996282
GBCHA930-13	Insecta	1	Hymenoptera	0.999952	Pamphiliidae	0.999939	Cephalciinae	0.99945	Cephalcia	0.99908
GBCHA934-13	Insecta	1	Hymenoptera	0.999923	Tenthredinidae	0.999868	Nematinae	0.991288	Euura	0.986771
GBCHA935-13	Insecta	1	Hymenoptera	0.889299	Cimbicidae	0.56941	Corynidinae	0.486264	Corynis	0.297115
GBCHA936-13	Insecta	1	Hymenoptera	0.889972	Cimbicidae	0.572549	Corynidinae	0.488884	Corynis	0.301853
GBCHA937-13	Insecta	1	Hymenoptera	0.999913	Cimbicidae	0.999837	Corynidinae	0.99928	Corynis	0.998982
GBCHA959-13	Insecta	1	Hymenoptera	0.999993	Halictidae	0.999985	Halictinae	0.99995	Sphecodes	0.999419
GBCHA960-13	Insecta	1	Hymenoptera	0.999993	Halictidae	0.999985	Halictinae	0.99995	Sphecodes	0.999419
GBCHA982-13	Insecta	1	Hymenoptera	0.995516	Crabronidae	0.98127	Crabroninae	0.958411	Ectemnius	0.469133
GBCHA983-13	Insecta	1	Hymenoptera	0.996122	Crabronidae	0.984197	Crabroninae	0.962483	Ectemnius	0.474824
GBCHA996-13	Insecta	1	Hymenoptera	0.747529	unk	0.528676	unk	0.528676	unk	0.528676
GBCHA999-13	Insecta	1	Hymenoptera	0.694412	unk	0.536304	unk	0.536304	unk	0.536304
GBCL10991-12	Insecta	1	Coleoptera	0.729984	unk	0.426882	unk	0.426882	unk	0.426882
GBCL10997-12	Insecta	1	Coleoptera	0.993986	Curculionidae	0.982473	Curculioninae	0.974366	Cionus	0.938634
GBCL11046-12	unk	0.970056	unk	0.970056	unk	0.970056	unk	0.970056	unk	0.970056
GBCL11050-12	unk	0.99791	unk	0.99791	unk	0.99791	unk	0.99791	unk	0.99791
GBCL11068-12	unk	0.704213	unk	0.704213	unk	0.704213	unk	0.704213	unk	0.704213
GBCL11085-12	unk	0.96949	unk	0.96949	unk	0.96949	unk	0.96949	unk	0.96949
GBCL11301-12	Insecta	0.999	unk	0.583141	unk	0.583141	unk	0.583141	unk	0.583141
GBCL11303-12	Insecta	0.999	unk	0.583141	unk	0.583141	unk	0.583141	unk	0.583141
GBCL11307-12	Insecta	0.998391	unk	0.548426	unk	0.548426	unk	0.548426	unk	0.548426
GBCL11337-12	Insecta	0.95372	unk	0.683389	unk	0.683389	unk	0.683389	unk	0.683389
GBCL11343-12	Insecta	0.998824	unk	0.601394	unk	0.601394	unk	0.601394	unk	0.601394
GBCL11378-12	Insecta	0.940601	unk	0.737776	unk	0.737776	unk	0.737776	unk	0.737776
GBCL11381-12	Insecta	0.961565	unk	0.728161	unk	0.728161	unk	0.728161	unk	0.728161
GBCL11386-12	Insecta	0.940601	unk	0.737776	unk	0.737776	unk	0.737776	unk	0.737776
GBCL15119-13	Insecta	1	Coleoptera	0.999969	Staphylinidae	0.999939	Aleocharinae	0.999215	Atheta	0.998421
GBCL15120-13	Insecta	1	Coleoptera	0.99996	Staphylinidae	0.999923	Aleocharinae	0.99911	Atheta	0.998229
GBCL15126-13	Insecta	1	Coleoptera	0.994575	Staphylinidae	0.980241	Aleocharinae	0.862233	Oxypoda	0.403531
GBCL15250-13	Insecta	1	Coleoptera	0.999892	Dytiscidae	0.999822	Hydroporinae	0.998712	Hydroporus	0.998524
GBCL15251-13	Insecta	1	Coleoptera	0.999892	Dytiscidae	0.999822	Hydroporinae	0.998712	Hydroporus	0.998524
GBCL15678-13	Insecta	1	Coleoptera	0.999897	Staphylinidae	0.999844	Aleocharinae	0.99884	Lomechusa	0.997368
GBCL15909-13	Insecta	1	Coleoptera	0.999917	Staphylinidae	0.999781	Aleocharinae	0.99275	Oxypoda	0.939596
GBCL15928-13	Insecta	1	Coleoptera	0.999893	Staphylinidae	0.999841	Aleocharinae	0.998293	Ilyobates	0.988817
GBCL15939-13	Insecta	1	Coleoptera	0.999735	Staphylinidae	0.999225	Aleocharinae	0.98412	Dinarda	0.96378
GBCL17629-14	Insecta	0.999988	unk	0.380206	unk	0.380206	unk	0.380206	unk	0.380206
GBCL22547-15	Insecta	0.998438	unk	0.611846	unk	0.611846	unk	0.611846	unk	0.611846
GBCL23351-15	unk	0.977888	unk	0.977888	unk	0.977888	unk	0.977888	unk	0.977888
GBCL27461-19	Insecta	1	Coleoptera	0.999925	Brentidae	0.99989	Apioninae	0.999827	Apion	0.999615
GBCL27714-19	Insecta	1	Coleoptera	0.666761	unk	0.199654	unk	0.199654	unk	0.199654
GBCL27716-19	Insecta	1	Coleoptera	0.68318	unk	0.214917	unk	0.214917	unk	0.214917
GBCL27843-19	Insecta	1	Coleoptera	0.518887	unk	0.349115	unk	0.349115	unk	0.349115
GBCL28245-19	Insecta	0.999967	unk	0.357348	unk	0.357348	unk	0.357348	unk	0.357348
GBCL28246-19	Insecta	0.999959	unk	0.374805	unk	0.374805	unk	0.374805	unk	0.374805
GBCL4014-09	Insecta	0.999661	unk	0.53662	unk	0.53662	unk	0.53662	unk	0.53662
GBCL4128-09	Insecta	1	Coleoptera	0.632791	unk	0.387081	unk	0.387081	unk	0.387081
GBCL4131-09	Insecta	1	Coleoptera	1	Ciidae	1	Ciinae	0.99996	Octotemnus	0.999849
GBCL4132-09	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999927	Sulcacis	0.991351
GBCL4133-09	Insecta	1	Coleoptera	0.999959	Ciidae	0.999932	Ciinae	0.999899	Sulcacis	0.999733
GBCL4138-09	Insecta	1	Coleoptera	0.999967	Ciidae	0.999948	Ciinae	0.999926	Ennearthron	0.999826
GBCL4143-09	Insecta	1	Coleoptera	1	Ciidae	0.999999	Ciinae	0.999952	Cis	0.996152
GBCL4144-09	Insecta	1	Coleoptera	0.999923	Ciidae	0.999878	Ciinae	0.999842	Cis	0.999662
GBCL4156-09	Insecta	1	Coleoptera	0.999935	Sphindidae	0.999883	Sphindinae	0.999817	Sphindus	0.999339
GBCL4159-09	Insecta	1	Coleoptera	0.999976	Silvanidae	0.999962	Silvaninae	0.999934	Oryzaephilus	0.999825
GBCL4163-09	Insecta	1	Coleoptera	0.999923	Monotomidae	0.999875	Rhizophaginae	0.999617	Rhizophagus	0.999525
GBCL4168-09	Insecta	1	Coleoptera	0.999963	Cryptophagidae	0.999938	Atomariinae	0.999902	Atomaria	0.999792
GBCL4174-09	unk	1	unk	1	unk	1	unk	1	unk	1
GBCL4248-09	unk	0.984082	unk	0.984082	unk	0.984082	unk	0.984082	unk	0.984082
GBCL4249-09	Insecta	0.940601	unk	0.7386	unk	0.7386	unk	0.7386	unk	0.7386
GBCL51777-19	unk	0.996125	unk	0.996125	unk	0.996125	unk	0.996125	unk	0.996125
GBCL54047-19	Insecta	1	Coleoptera	0.999966	Curculionidae	0.999942	Scolytinae	0.999866	Trypodendron	0.999708
GBCM13320-19	unk	1	unk	1	unk	1	unk	1	unk	1
GBCM13321-19	unk	1	unk	1	unk	1	unk	1	unk	1
GBCM13669-19	unk	0.999945	unk	0.999945	unk	0.999945	unk	0.999945	unk	0.999945
GBCM18591-19	unk	1	unk	1	unk	1	unk	1	unk	1
GBCM19787-19	unk	1	unk	1	unk	1	unk	1	unk	1
GBCM20348-19	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679
GBCM20349-19	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679
GBCM20350-19	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679
GBCM20351-19	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679
GBCM20352-19	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679
GBCM20353-19	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679	unk	0.999679
GBCM20372-19	unk	0.999995	unk	0.999995	unk	0.999995	unk	0.999995	unk	0.999995
GBCM20373-19	unk	0.999987	unk	0.999987	unk	0.999987	unk	0.999987	unk	0.999987
GBCM20374-19	unk	0.999988	unk	0.999988	unk	0.999988	unk	0.999988	unk	0.999988
GBCM22932-19	unk	0.999717	unk	0.999717	unk	0.999717	unk	0.999717	unk	0.999717
GBCM4842-17	unk	0.999989	unk	0.999989	unk	0.999989	unk	0.999989	unk	0.999989
GBCM4945-17	unk	0.999905	unk	0.999905	unk	0.999905	unk	0.999905	unk	0.999905
GBCM4987-17	unk	1	unk	1	unk	1	unk	1	unk	1
GBCM4988-17	unk	1	unk	1	unk	1	unk	1	unk	1
GBCM4989-17	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921
GBCM4990-17	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994
GBCM4991-17	unk	0.9923	unk	0.9923	unk	0.9923	unk	0.9923	unk	0.9923
GBCM4992-17	unk	0.972189	unk	0.972189	unk	0.972189	unk	0.972189	unk	0.972189
GBCM4993-17	unk	0.995671	unk	0.995671	unk	0.995671	unk	0.995671	unk	0.995671
GBCM4994-17	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671
GBCM4995-17	unk	0.9923	unk	0.9923	unk	0.9923	unk	0.9923	unk	0.9923
GBCM4996-17	unk	0.999738	unk	0.999738	unk	0.999738	unk	0.999738	unk	0.999738
GBCM4997-17	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921
GBCM4998-17	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998
GBCM4999-17	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671
GBCM5000-17	unk	0.999738	unk	0.999738	unk	0.999738	unk	0.999738	unk	0.999738
GBCM5001-17	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671
GBCM5002-17	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921
GBCM5003-17	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998
GBCM5004-17	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998
GBCM5005-17	unk	0.999995	unk	0.999995	unk	0.999995	unk	0.999995	unk	0.999995
GBCM5006-17	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994
GBCM5007-17	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671	unk	0.998671
GBCM5008-17	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998	unk	0.999998
GBCM5009-17	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921	unk	0.999921
GBCM5010-17	unk	0.999995	unk	0.999995	unk	0.999995	unk	0.999995	unk	0.999995
GBCM5011-17	unk	0.99999	unk	0.99999	unk	0.99999	unk	0.99999	unk	0.99999
GBCM5012-17	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994
GBCM5013-17	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994	unk	0.999994
GBCM5014-17	unk	0.999738	unk	0.999738	unk	0.999738	unk	0.999738	unk	0.999738
