ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
GWORO344-09		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.37	Larentiinae	0.17	dummy_Ennominae	0.14	Stigmella	0.11	Stigmella_catharticella	0.09
GMGMI421-14		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Cryptinae	1.00	Cryptini	1.00	Polytribax	1.00	Polytribax_arrogans	1.00
BCHYM4557-14		Insecta	1.00	Hymenoptera	0.97	Ichneumonidae	0.92	Diplazontinae	0.33	dummy_Diplazontinae	0.33	Pimpla	0.15	Pimpla_sodalis	0.14
GBCOE010-13		Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	dummy_Atomariinae	1.00	Atomaria	1.00	Atomaria_basalis	1.00
FBCOK002-13		Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.40	Omaliinae	0.21	Anthophagini	0.18	Lesteva	0.17	Lesteva_longoelytrata	0.15
BCHYM9344-15		Insecta	1.00	Hymenoptera	0.91	Pemphredonidae	0.63	Pemphredoninae	0.61	dummy_Pemphredoninae	0.33	Diodontus	0.33	Diodontus_minutus	0.31
FBSYR1180-13		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Dexiinae	1.00	Voriini	1.00	Campylocheta	1.00	Campylocheta_praecox	1.00
GBCOE869-13		Insecta	1.00	Coleoptera	0.60	Cryptophagidae	0.36	Cryptophaginae	0.36	dummy_Cryptophaginae	0.36	Cryptophagus	0.36	Cryptophagus_confusus	0.25
FBCOG965-12		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Ceutorhynchinae	1.00	Ceutorhynchini	1.00	Ceutorhynchus	1.00	Ceutorhynchus_barbareae	1.00
FBSYB807-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	dummy_Blennocampinae	1.00	Claremontia	1.00	Claremontia_uncta	1.00
FBAPB368-09		Insecta	1.00	Hymenoptera	0.75	Halictidae	0.35	Halictinae	0.35	Halictini	0.35	Lasioglossum	0.33	Lasioglossum_villosulum	0.21
GWORM172-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	dummy_Larentiinae	1.00	Aplocera	1.00	Aplocera_praeformata	1.00
GMGMP3603-18		Insecta	0.85	Hymenoptera	0.55	Braconidae	0.28	Braconinae	0.25	Braconini	0.25	Bracon	0.25	Bracon_kopelkei	0.18
FBACA248-10		Insecta	0.96	Hymenoptera	0.55	Vespidae	0.28	Eumeninae	0.25	dummy_Eumeninae	0.25	Euodynerus	0.14	Euodynerus_notatus	0.11
FBLMU237-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Phiaris	1.00	Phiaris_umbrosana	1.00
GWORL683-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	dummy_Sterrhinae	1.00	Cyclophora	1.00	Cyclophora_pendularia	1.00
BCHYM2439-14		Insecta	0.95	Hymenoptera	0.73	Crabronidae	0.46	Crabroninae	0.44	Crabronini	0.44	Crossocerus	0.27	Crossocerus_nigritus	0.10
BCHYM9061-15		Insecta	1.00	Hymenoptera	0.98	Crabronidae	0.98	dummy_Crabronidae	0.93	Larrini	0.93	Tachysphex	0.93	Tachysphex_dimidiatus	0.89
GCOL11008-16		Insecta	1.00	Coleoptera	0.64	Elateridae	0.14	Staphylininae	0.10	Staphylinini	0.09	Blepharomyia	0.05	Selatosomus_impressus	0.04
GBBSP271-15		Arachnida	1.00	Araneae	1.00	Clubionidae	1.00	dummy_Clubionidae	1.00	dummy_Clubionidae	1.00	Clubiona	1.00	Clubiona_subsultans	1.00
FBLMV904-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	0.98	Gelechiinae	0.98	dummy_Gelechiinae	0.98	Teleiodes	0.98	Teleiodes_luculella	0.91
GBCOF551-13		Insecta	1.00	Coleoptera	0.76	Staphylinidae	0.60	Aleocharinae	0.53	Oxypodini	0.28	Oxypoda	0.11	Pentanota_meuseli	0.10
EUBUG883-12		Insecta	1.00	Hemiptera	0.70	Miridae	0.67	Mirinae	0.37	Mirini	0.32	Orthotylus	0.14	Capsus_ater	0.06
GMGRA157-13		Insecta	0.97	Diptera	0.65	Sciaridae	0.26	dummy_Sciaridae	0.26	dummy_Sciaridae	0.26	Bradysia	0.06	Sciara_bryophila	0.04
GWORM131-09		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.39	Larentiinae	0.35	dummy_Larentiinae	0.23	Eupithecia	0.08	Xanthorhoe_abrasaria	0.05
BASYM078-10		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	dummy_Tenthredininae	1.00	Macrophya	1.00	Macrophya_rufipes	1.00
FBSYM281-09		Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Nematinae	0.43	dummy_Nematinae	0.43	Nematinus	0.25	Nematinus_thomsoni	0.12
FBCOJ661-12		Insecta	1.00	Coleoptera	0.60	Staphylinidae	0.22	Aleocharinae	0.10	Athetini	0.08	Atheta	0.06	Anthaxia_quadripunctata	0.05
FBLMT035-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Enarmoniini	1.00	Eucosmomorpha	1.00	Eucosmomorpha_albersana	1.00
FBCOD274-11		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Colymbetinae	1.00	Colymbetini	1.00	Colymbetes	1.00	Colymbetes_striatus	1.00
GCOL6833-16		Insecta	1.00	Coleoptera	0.74	Curculionidae	0.59	Hyperinae	0.22	Hyperini	0.22	Hypera	0.22	Hypera_nigrirostris	0.12
ODOPE465-11		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Celypha	1.00	Celypha_rufana	1.00
NOVMC047-21		Insecta	0.99	Diptera	0.50	Chironomidae	0.11	Chironominae	0.09	dummy_Phytomyzinae	0.07	Phytomyza	0.06	Phytomyza_continua	0.05
FBARB825-14		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Pityohyphantes	1.00	Pityohyphantes_phrygianus	1.00
GMGME503-14		Insecta	0.99	Hymenoptera	0.53	Ichneumonidae	0.21	Nematinae	0.07	dummy_Nematinae	0.07	Chrysis	0.05	Chrysis_viridula	0.05
FBCOK519-13		Insecta	1.00	Coleoptera	0.60	Staphylinidae	0.21	Aleocharinae	0.08	Rhingiini	0.06	Cheilosia	0.05	Atheta_intermedia	0.04
FGMLF056-15		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	dummy_Gelechiinae	1.00	Neotelphusa	1.00	Neotelphusa_sequax	1.00
GWORL511-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_cauchiata	1.00
GWORM082-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	dummy_Larentiinae	1.00	Mesoleuca	1.00	Mesoleuca_albicillata	1.00
GBCOE024-13		Insecta	1.00	Coleoptera	0.54	Brentidae	0.25	Apioninae	0.25	Apionini	0.25	Apion	0.16	Apion_frumentarium	0.13
FBCOG1113-12		Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.21	Medeterinae	0.07	Thrypticini	0.07	Thrypticus	0.07	Thrypticus_atomus	0.06
GBEPT944-14		Insecta	1.00	Odonata	1.00	Libellulidae	1.00	Libellulinae	1.00	dummy_Libellulinae	1.00	Libellula	1.00	Libellula_fulva	1.00
GBBSP1971-15		Arachnida	0.95	Araneae	0.95	Gnaphosidae	0.72	dummy_Gnaphosidae	0.72	dummy_Gnaphosidae	0.72	Zelotes	0.46	Zelotes_latreillei	0.22
FBLMT893-09		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Nymphalini	1.00	Araschnia	1.00	Araschnia_levana	1.00
GBLAB796-13		Insecta	1.00	Lepidoptera	0.96	Geometridae	0.54	Ennominae	0.46	dummy_Ennominae	0.46	Patania	0.09	Patania_ruralis	0.09
GCOL1746-16		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Carabinae	1.00	Carabini	1.00	Carabus	1.00	Carabus_nitens	1.00
GBORT925-15		Insecta	1.00	Diptera	0.67	Chloropidae	0.12	Oscinellinae	0.11	Tricimbini	0.09	Tricimba	0.09	Tricimba_cincta	0.09
GMGMA1171-14		Insecta	1.00	Lepidoptera	0.46	Tortricidae	0.13	Olethreutinae	0.11	Eucosmini	0.10	Euura	0.07	Mordellistena_spACG3504	0.03
GBLAA307-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Orthosiini	1.00	Orthosia	1.00	Orthosia_populeti	1.00
FBCOP226-13		Insecta	1.00	Coleoptera	0.49	Rhadalidae	0.16	Rhadalinae	0.16	Aplocnemini	0.16	Aplocnemus	0.16	Aplocnemus_tarsalis	0.10
FBCOP669-13		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Harpalini	1.00	Harpalus	0.98	Harpalus_affinis	0.39
GBCOD550-13		Insecta	0.99	Coleoptera	0.62	Staphylinidae	0.25	Tachyporinae	0.08	Staphylinini	0.05	Necrobia	0.04	Necrobia_violacea	0.04
GBSYM2478-13		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Hemichroa	1.00	Hemichroa_crocea	1.00
GMGRA1282-13		Insecta	1.00	Diptera	0.67	Phoridae	0.21	Phorinae	0.20	dummy_Phorinae	0.20	Phora	0.20	Phora_edentata	0.08
ODOPE902-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Selagia	0.99	Selagia_spadicella	0.99
ODOPE083-11		Insecta	1.00	Lepidoptera	0.99	Pyralidae	0.58	Phycitinae	0.57	dummy_Phycitinae	0.57	Sciota	0.28	Sciota_adelphella	0.23
FBCOC373-10		Insecta	1.00	Coleoptera	0.53	Staphylinidae	0.19	Harpalinae	0.10	Platynini	0.07	Agonum	0.06	Agonum_munsteri	0.04
FBLMW454-10		Insecta	1.00	Lepidoptera	0.94	Adelidae	0.85	Adelinae	0.85	dummy_Adelinae	0.85	Nemophora	0.64	Nemophora_amatella	0.35
FBCOK092-13		Insecta	1.00	Coleoptera	0.52	Curculionidae	0.23	Ceutorhynchinae	0.09	dummy_Nematinae	0.06	Archarius	0.04	Archarius_crux	0.04
FBLMV239-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.98	Plusiinae	0.98	dummy_Plusiinae	0.97	Euchalcia	0.97	Euchalcia_variabilis	0.96
FBAPC527-11		Insecta	1.00	Hymenoptera	0.92	Megachilidae	0.79	Megachilinae	0.79	Megachilini	0.78	Megachile	0.73	Megachile_rotundata	0.70
GWOSA731-10		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Apaturinae	1.00	dummy_Apaturinae	1.00	Apatura	1.00	Apatura_ilia	1.00
GBAHF1905-19		Insecta	1.00	Hymenoptera	1.00	Formicidae	1.00	Myrmicinae	1.00	Myrmicini	1.00	Myrmica	1.00	Myrmica_rubra	1.00
GMGMU3229-20		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Celypha	1.00	Celypha_striana	1.00
GMGMQ175-18		Insecta	1.00	Lepidoptera	0.42	Mycetophilidae	0.16	Mycetophilinae	0.13	Mycetophilini	0.08	Mycetophila	0.07	Eilema_complana	0.04
GMGMJ1329-14		Insecta	0.97	Hymenoptera	0.66	Ichneumonidae	0.29	Microgastrinae	0.21	dummy_Microgastrinae	0.21	Pholetesor	0.21	Pholetesor_ornigis	0.13
BCHYM9351-15		Insecta	1.00	Hymenoptera	0.92	Pemphredonidae	0.84	Pemphredoninae	0.84	Pemphredonini	0.82	Passaloecus	0.77	Passaloecus_borealis	0.62
GBMIN41335-14		Insecta	1.00	Diptera	0.49	Carabidae	0.44	Harpalinae	0.42	Pterostichini	0.22	Pterostichus	0.19	Amara_municipalis	0.11
BASYM412-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerini	1.00	Dolerus	1.00	Dolerus_triplicatus	1.00
FBCOO1008-13		Insecta	1.00	Coleoptera	0.48	Staphylinidae	0.12	Aleocharinae	0.04	dummy_Mycetoporinae	0.03	Ischnosoma	0.03	Ischnosoma_splendidum	0.03
GBACU885-12		Insecta	1.00	Hymenoptera	1.00	Pemphredonidae	1.00	Pemphredoninae	1.00	Pemphredonini	1.00	Pemphredon	1.00	Pemphredon_montana	1.00
CHOLH012-12		Insecta	1.00	Coleoptera	1.00	Leiodidae	1.00	Cholevinae	1.00	Cholevini	1.00	Catops	1.00	Catops_tristis	1.00
FBCOC816-10		Insecta	1.00	Coleoptera	0.39	Staphylinidae	0.13	Leiodinae	0.09	Leiodini	0.09	Leiodes	0.09	Leiodes_polita	0.04
FBLMZ125-12		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.44	Noctuinae	0.28	Ophiusini	0.11	Minucia	0.11	Minucia_lunaris	0.11
FBAQU801-10		Insecta	0.99	Diptera	0.49	Staphylinidae	0.10	Orthocladiinae	0.04	dummy_Orthocladiinae	0.04	Macrocera	0.03	Macrocera_vittata	0.03
GWORQ896-10		Insecta	1.00	Lepidoptera	1.00	Brahmaeidae	0.59	dummy_Brahmaeidae	0.59	dummy_Brahmaeidae	0.59	Lemonia	0.59	Lemonia_dumi	0.59
GWOSA727-10		Insecta	1.00	Lepidoptera	1.00	Pieridae	1.00	Coliadinae	1.00	dummy_Coliadinae	1.00	Colias	1.00	Colias_hecla	0.65
FBLMW757-10		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Endothenia	1.00	Endothenia_gentianaeana	0.97
FBLMU007-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Enarmoniini	1.00	Ancylis	1.00	Ancylis_achatana	1.00
GBCOU2661-13		Insecta	1.00	Coleoptera	1.00	Ptinidae	1.00	Eucradinae	1.00	Hedobiini	1.00	Ptinomorphus	1.00	Ptinomorphus_imperialis	1.00
FBCOJ292-12		Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.42	Aleocharinae	0.30	Athetini	0.25	Dinaraea	0.14	Dinaraea_angustula	0.14
GBCM13320-19		Insecta	0.94	Diptera	0.40	Staphylinidae	0.13	dummy_Sciaridae	0.07	dummy_Sciaridae	0.07	Alainites	0.04	Alainites_muticus	0.04
FBCOD113-11		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Platynini	1.00	Agonum	1.00	Agonum_hypocrita	1.00
GBMNE48156-22		Insecta	1.00	Coleoptera	0.74	Brentidae	0.57	Apioninae	0.57	Apionini	0.57	Ischnopterapion	0.54	Ischnopterapion_loti	0.54
GMGMV087-20		Insecta	1.00	Hymenoptera	0.77	Ichneumonidae	0.36	Megachilinae	0.11	dummy_Allantinae	0.11	Polycentropus	0.07	Polycentropus_flavomaculatus	0.07
FBLMZ221-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Archipini	1.00	Archips	1.00	Archips_rosana	1.00
GCOL13050-16		Insecta	1.00	Coleoptera	1.00	Attelabidae	1.00	Rhynchitinae	1.00	Rhynchitini	1.00	Temnocerus	1.00	Temnocerus_nanus	1.00
GCOL7466-16		Insecta	1.00	Coleoptera	0.76	Chrysomelidae	0.33	Galerucinae	0.33	Alticini	0.33	Longitarsus	0.31	Longitarsus_luridus	0.12
GMGMN1346-14		Insecta	1.00	Hymenoptera	0.86	Ichneumonidae	0.85	Banchinae	0.44	Atrophini	0.42	Lissonota	0.42	Lissonota_nigridens	0.24
FBNE110-13		Insecta	1.00	Neuroptera	1.00	Hemerobiidae	1.00	Hemerobiinae	1.00	dummy_Hemerobiinae	1.00	Hemerobius	1.00	Hemerobius_marginatus	1.00
GBLAF432-14		Insecta	1.00	Lepidoptera	0.85	Noctuidae	0.21	Noctuinae	0.19	Apameini	0.08	Photedes	0.06	Photedes_captiuncula	0.06
GCOL7480-16		Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.14	Aleocharinae	0.10	dummy_Meligethinae	0.08	Brassicogethes	0.08	Diaperis_boleti	0.05
GBLAC048-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Macaria	1.00	Macaria_signaria	1.00
GBCOU3563-13		Insecta	1.00	Coleoptera	0.80	Curculionidae	0.66	Ceutorhynchinae	0.57	Ceutorhynchini	0.56	Ceutorhynchus	0.54	Ceutorhynchus_inaffectatus	0.21
GMGRB2082-13		Arachnida	1.00	Araneae	1.00	Salticidae	1.00	dummy_Salticidae	1.00	dummy_Salticidae	1.00	Salticus	1.00	Salticus_cingulatus	1.00
GBACU1957-12		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	dummy_Eumeninae	1.00	Symmorphus	1.00	Symmorphus_murarius	1.00
FBAQU521-10		Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	dummy_Aeshninae	1.00	Aeshna	1.00	Aeshna_subarctica	1.00
FBAPD063-11		Insecta	1.00	Hymenoptera	0.99	Andrenidae	0.95	Andreninae	0.95	Andrenini	0.95	Andrena	0.95	Andrena_subopaca	0.41
FBCOP616-13		Insecta	1.00	Coleoptera	0.50	Staphylinidae	0.39	Aleocharinae	0.24	Athetini	0.20	Dinaraea	0.11	Dinaraea_angustula	0.11
GBLGC222-12		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Thyatirinae	1.00	dummy_Thyatirinae	1.00	Ochropacha	1.00	Ochropacha_duplaris	1.00
FBLMV258-09		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Hypeninae	1.00	dummy_Hypeninae	1.00	Colobochyla	1.00	Colobochyla_salicalis	1.00
FBCOG1186-12		Insecta	1.00	Coleoptera	0.90	Staphylinidae	0.84	Paederinae	0.84	Lathrobiini	0.84	Lathrobium	0.84	Lathrobium_elongatum	0.45
GBEPT930-14		Insecta	0.97	Diptera	0.23	Tenthredinidae	0.07	Harpalinae	0.06	dummy_Nematinae	0.05	Anthocoris	0.04	Anthocoris_gallarumulmi	0.03
GMGMP4988-18		Insecta	0.97	Hymenoptera	0.63	Ichneumonidae	0.22	Orthocentrinae	0.10	dummy_Orthocentrinae	0.10	Achrysocharoides	0.09	Achrysocharoides_acerianus	0.09
GBEPT219-13		Insecta	1.00	Diptera	0.73	Chironomidae	0.16	Chironominae	0.10	Chironomini	0.09	Tipula	0.08	Polypedilum_cultellatum	0.03
GWOTI462-12		Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	0.77	Poecilocampinae	0.77	dummy_Poecilocampinae	0.77	Trichiura	0.76	Trichiura_crataegi	0.76
AMTPB768-15		Insecta	1.00	Hymenoptera	0.38	Tenthredinidae	0.16	Nematinae	0.09	dummy_Nematinae	0.09	Euura	0.07	Crossopalpus_curvipes	0.02
GCOL6309-16		Insecta	1.00	Coleoptera	0.46	Carabidae	0.25	Harpalinae	0.21	Harpalini	0.07	Dicheirotrichus	0.07	Calathus_erratus	0.05
GMGRD959-13		Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.93	Phygadeuontinae	0.44	dummy_Phygadeuontinae	0.44	Bathythrix	0.12	Bathythrix_claviger	0.12
GBLAA2799-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.98	Heliothinae	0.76	dummy_Heliothinae	0.76	Heliothis	0.75	Heliothis_viriplaca	0.74
BCHYM6446-15		Insecta	0.98	Hymenoptera	0.50	Ichneumonidae	0.23	Phygadeuontinae	0.06	dummy_Phygadeuontinae	0.06	Formica	0.04	Endomychus_coccineus	0.03
EUBUG996-12		Insecta	1.00	Lepidoptera	0.42	Geometridae	0.12	Ennominae	0.09	dummy_Ennominae	0.09	Lomographa	0.06	Lomographa_bimaculata	0.06
BASYM1838-11		Insecta	1.00	Hymenoptera	1.00	Xyelidae	1.00	Xyelinae	1.00	dummy_Xyelinae	1.00	Xyela	1.00	Xyela_julii	1.00
FBHAP436-09		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_lathburiana	1.00
FBSYM182-09		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Pristiphora	1.00	Pristiphora_mollis	1.00
FBAQU941-10		Insecta	1.00	Diptera	0.51	Carabidae	0.28	Harpalinae	0.18	Platynini	0.07	Agonum	0.07	Patrobus_atrorufus	0.06
FBCOD1176-11		Insecta	1.00	Coleoptera	0.46	Geometridae	0.12	Dasytinae	0.09	Dasytini	0.09	Ancylis	0.06	Dasytes_plumbeus	0.05
GWORA2572-09		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Cerurinae	1.00	dummy_Cerurinae	1.00	Cerura	1.00	Cerura_erminea	1.00
FBLMU706-09		Insecta	1.00	Lepidoptera	1.00	Depressariidae	0.67	Depressariinae	0.67	dummy_Depressariinae	0.67	Depressaria	0.54	Depressaria_emeritella	0.17
FBAPC706-11		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_fuscicornis	0.96
FBCOB344-10		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Lebiini	1.00	Lebia	1.00	Lebia_chlorocephala	1.00
FBSYM419-10		Insecta	1.00	Hymenoptera	1.00	Diprionidae	1.00	Diprioninae	1.00	dummy_Diprioninae	1.00	Gilpinia	1.00	Gilpinia_hercyniae	0.97
GWOSK799-11		Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Lycaeninae	1.00	Lycaenini	1.00	Lycaena	1.00	Lycaena_hippothoe	1.00
GMGMP6677-18		Insecta	0.98	Hymenoptera	0.63	Crabronidae	0.22	Crabroninae	0.17	Crabronini	0.17	Pseudomalus	0.10	Elampus_constrictus	0.05
FBCOD212-11		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Hydroporinae	1.00	Hydroporini	1.00	Hydroporus	1.00	Hydroporus_dorsalis	1.00
GBDTA10354-21		Insecta	1.00	Diptera	0.35	Tenthredinidae	0.11	Micromyinae	0.07	Bryomyiini	0.05	Bryomyia	0.05	Bryomyia_bergrothi	0.05
FBLMW380-10		Insecta	1.00	Lepidoptera	0.99	Pyralidae	0.96	Phycitinae	0.96	dummy_Phycitinae	0.96	Dioryctria	0.94	Dioryctria_simplicella	0.51
FGMLL768-17		Insecta	1.00	Lepidoptera	0.98	Gracillariidae	0.96	Lithocolletinae	0.96	dummy_Lithocolletinae	0.96	Phyllonorycter	0.95	Phyllonorycter_roboris	0.76
BCHYM400-13		Insecta	0.99	Hymenoptera	0.87	Crabronidae	0.84	dummy_Crabronidae	0.59	Larrini	0.59	Tachysphex	0.59	Tachysphex_dimidiatus	0.48
ODOPE914-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Dioryctria	1.00	Dioryctria_sylvestrella	1.00
FGMLG154-15		Insecta	1.00	Lepidoptera	0.99	Gelechiidae	0.92	Gelechiinae	0.92	dummy_Gelechiinae	0.88	Caryocolum	0.88	Caryocolum_amaurella	0.63
GBUPS217-14		Insecta	0.99	Diptera	0.60	Mycetophilidae	0.14	Mycetophilinae	0.08	Simuliini	0.08	Simulium	0.07	Mycetophila_karkali	0.03
BCHYM9063-15		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	dummy_Crabronidae	0.96	Larrini	0.96	Tachysphex	0.96	Tachysphex_dimidiatus	0.92
FBCOG1050-12		Insecta	1.00	Coleoptera	0.55	Curculionidae	0.29	Scolytinae	0.15	Hylesinini	0.09	Hylesinus	0.09	Hylesinus_fraxini	0.09
FBCOO028-13		Insecta	1.00	Coleoptera	0.85	Staphylinidae	0.50	Aleocharinae	0.22	Tachinusini	0.15	Tachinus	0.15	Tachinus_elongatus	0.05
GWORU090-10		Insecta	1.00	Lepidoptera	0.95	Nymphalidae	0.33	Nymphalinae	0.30	Melitaeini	0.30	Melitaea	0.29	Melitaea_cinxia	0.18
FBLMT788-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Archipini	1.00	Dichelia	1.00	Dichelia_histrionana	1.00
FBHET044-11		Insecta	1.00	Hemiptera	1.00	Rhyparochromidae	1.00	Rhyparochrominae	1.00	Megalonotini	1.00	Megalonotus	1.00	Megalonotus_antennatus	1.00
FBLMV745-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Cochylini	1.00	Cochylidia	1.00	Cochylidia_implicitana	1.00
GBDTA10528-21		Insecta	0.99	Diptera	0.27	Coleophoridae	0.06	Coleophorinae	0.06	dummy_Coleophorinae	0.06	Coleophora	0.06	Scrobipalpa_acuminatella	0.04
GMGMN1081-14		Insecta	1.00	Diptera	0.93	Lonchaeidae	0.56	Lonchaeinae	0.56	Lonchaeini	0.55	Lonchaea	0.55	Lonchaea_defecta	0.38
GCOL10893-16		Insecta	1.00	Coleoptera	0.55	Curculionidae	0.24	Curculioninae	0.10	Ellescini	0.06	Dorytomus	0.06	Dorytomus_tortrix	0.05
ODOPE783-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Plodia	1.00	Plodia_interpunctella	1.00
GBORT1107-15		Insecta	1.00	Diptera	0.73	Chironomidae	0.11	Tachydromiinae	0.07	dummy_Orthocladiinae	0.06	Meromyza	0.05	Symballophthalmus_dissimilis	0.03
GBORT801-15		Insecta	1.00	Lepidoptera	0.51	Tortricidae	0.15	Olethreutinae	0.08	dummy_Ennominae	0.07	Lycia	0.05	Epinotia_nisella	0.04
GMGMA1038-14		Insecta	1.00	Hymenoptera	0.87	Ichneumonidae	0.86	Campopleginae	0.60	dummy_Campopleginae	0.60	Diadegma	0.29	Diadegma_fenestrale	0.17
GBCOU2170-13		Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.17	Epuraeinae	0.13	dummy_Epuraeinae	0.13	Epuraea	0.13	Epuraea_silacea	0.07
GMGRI260-13		Insecta	1.00	Diptera	1.00	Pipunculidae	1.00	Pipunculinae	1.00	Pipunculini	1.00	Semicephalops	1.00	Semicephalops_carinatus	1.00
GWOTL230-13		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Xestia	1.00	Xestia_triangulum	1.00
GBSYM433-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Euura	1.00	Euura_ischnocera_group	0.90
FBAPB811-09		Insecta	1.00	Hymenoptera	1.00	Megachilidae	1.00	Megachilinae	1.00	Anthidiini	1.00	Stelis	1.00	Stelis_punctulatissima	1.00
FBLMU393-09		Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Polyommatinae	1.00	Polyommatini	1.00	Plebejus	1.00	Plebejus_idas	0.99
FBLMT404-09		Insecta	1.00	Lepidoptera	1.00	Elachistidae	1.00	Elachistinae	1.00	dummy_Elachistinae	1.00	Elachista	1.00	Elachista_argentella	1.00
