ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
GBMYR116-14	Insecta	0.88	Hymenoptera	0.32	Ichneumonidae	0.09	dummy_Lycosidae	0.06	Anatis	0.03
GBMYR435-15	Insecta	0.97	Diptera	0.50	Chironomidae	0.14	Orthocladiinae	0.09	Elachista	0.03
GBMYR436-15	Insecta	0.94	Diptera	0.50	Chironomidae	0.12	Orthocladiinae	0.07	Coleophora	0.03
GBMYR274-15	Insecta	0.92	Diptera	0.54	Chironomidae	0.09	Harpalinae	0.07	Hilara	0.04
GBMYR437-15	Insecta	0.91	Diptera	0.54	Chironomidae	0.19	Orthocladiinae	0.10	Polypedilum	0.04
GBMYR438-15	Insecta	0.96	Diptera	0.51	Chironomidae	0.09	Orthocladiinae	0.06	Phylidorea	0.03
GBMYR562-15	Insecta	1.00	Coleoptera	0.49	Chironomidae	0.09	Orthocladiinae	0.04	Smittia	0.03
GBMYR750-15	Insecta	0.71	Araneae	0.29	Tenthredinidae	0.07	dummy_Theridiidae	0.06	Philodromus	0.04
GBMYR975-15	Insecta	0.99	Coleoptera	0.32	Agromyzidae	0.08	Harpalinae	0.06	Aulagromyza	0.04
GBODO009-18	Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	Aeshna	1.00
GBODO007-18	Insecta	0.99	Odonata	0.86	Aeshnidae	0.86	Aeshninae	0.86	Aeshna	0.86
GBODO036-18	Insecta	1.00	Odonata	1.00	Libellulidae	1.00	Leucorrhininae	1.00	Leucorrhinia	1.00
GBODO012-18	Insecta	1.00	Odonata	0.91	Aeshnidae	0.91	Aeshninae	0.91	Aeshna	0.91
GBODO043-18	Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	Aeshna	1.00
GBODO045-18	Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	Aeshna	1.00
GBMYR965-15	Insecta	1.00	Coleoptera	0.46	Dytiscidae	0.15	Hydroporinae	0.13	Hydroporus	0.10
GBODO048-18	Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	Aeshna	1.00
GBODO059-18	Insecta	1.00	Diptera	0.55	Syrphidae	0.08	Eristalinae	0.07	Dolichopus	0.04
GBOCY001-17	Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Cydia	1.00
GBODO060-18	Insecta	0.99	Diptera	0.44	Muscidae	0.05	Dolichopodinae	0.04	Dolichopus	0.04
GBODO066-18	Insecta	1.00	Odonata	1.00	Aeshnidae	1.00	Aeshninae	1.00	Aeshna	1.00
GBODO094-18	Insecta	1.00	Odonata	0.90	Aeshnidae	0.90	Aeshninae	0.90	Aeshna	0.90
GBODO113-18	Insecta	1.00	Odonata	1.00	Libellulidae	1.00	Sympetrinae	1.00	Sympetrum	1.00
GBODO128-18	Insecta	1.00	Odonata	0.90	Aeshnidae	0.89	Aeshninae	0.89	Aeshna	0.89
GBODO142-18	Insecta	1.00	Odonata	0.69	Aeshnidae	0.69	Aeshninae	0.69	Aeshna	0.69
GBODO145-18	Insecta	1.00	Odonata	1.00	Libellulidae	1.00	Libellulinae	1.00	Libellula	1.00
GBODO146-18	Insecta	1.00	Diptera	0.47	Aeshnidae	0.09	Aeshninae	0.09	Aeshna	0.09
GBORT1009-15	Insecta	0.98	Diptera	0.39	Chrysomelidae	0.10	Galerucinae	0.07	Altica	0.04
GBOLS001-14	Insecta	1.00	Plecoptera	1.00	Taeniopterygidae	1.00	Brachypterainae	1.00	Rhabdiopteryx	1.00
GBODO149-18	Insecta	1.00	Odonata	0.64	Aeshnidae	0.64	Aeshninae	0.64	Aeshna	0.64
GBODO126-18	Insecta	1.00	Odonata	0.96	Aeshnidae	0.96	Aeshninae	0.96	Aeshna	0.96
GBORT1012-15	Insecta	0.99	Diptera	0.39	Staphylinidae	0.09	Harpalinae	0.06	Amara	0.04
GBODO143-18	Insecta	0.99	Odonata	0.68	Aeshnidae	0.68	Aeshninae	0.68	Aeshna	0.68
GBORT1016-15	Insecta	1.00	Diptera	0.68	Chironomidae	0.11	Syrphinae	0.08	Borboropsis	0.06
GBORT1013-15	Insecta	0.99	Diptera	0.38	Staphylinidae	0.09	Colymbetinae	0.06	Colymbetes	0.05
GBORT1020-15	Insecta	0.99	Diptera	0.59	Chloropidae	0.13	Chloropinae	0.08	Meromyza	0.05
GBORT1021-15	Insecta	0.99	Diptera	0.46	Staphylinidae	0.15	Aleocharinae	0.07	Atheta	0.06
GBORT1022-15	Insecta	1.00	Diptera	0.40	Gelechiidae	0.10	Gelechiinae	0.08	Caryocolum	0.07
GBORT1028-15	Insecta	1.00	Coleoptera	0.46	Carabidae	0.09	Harpalinae	0.07	Enochrus	0.05
GBORT1037-15	Insecta	1.00	Diptera	0.55	Chironomidae	0.14	Orthocladiinae	0.10	Helina	0.04
GBORT1033-15	Insecta	1.00	Coleoptera	0.52	Carabidae	0.11	Eristalinae	0.07	Enochrus	0.06
GBORT1030-15	Insecta	0.99	Diptera	0.42	Syrphidae	0.13	Eristalinae	0.12	Sphingonotus	0.11
GBORT1035-15	Insecta	1.00	Diptera	0.44	Chironomidae	0.09	Orthocladiinae	0.06	Tanypeza	0.05
GBORT1038-15	Insecta	1.00	Coleoptera	0.47	Staphylinidae	0.10	Byrrhinae	0.06	Cytilus	0.05
GBORT1040-15	Insecta	1.00	Diptera	0.50	Staphylinidae	0.12	Syrphinae	0.05	Helina	0.04
GBORT1027-15	Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.15	Aleocharinae	0.12	Amara	0.04
GBORT1045-15	Insecta	1.00	Coleoptera	0.45	Staphylinidae	0.09	Chironominae	0.05	Atheta	0.03
GBORT1051-15	Insecta	0.98	Diptera	0.46	Staphylinidae	0.08	Sterrhinae	0.05	Idaea	0.04
GBORT1057-15	Insecta	1.00	Diptera	0.49	Staphylinidae	0.13	Aleocharinae	0.08	Chaetarthria	0.03
GBORT1048-15	Insecta	1.00	Coleoptera	0.46	Carabidae	0.08	Harpalinae	0.06	Enochrus	0.05
GBORT1058-15	Insecta	0.99	Coleoptera	0.36	Staphylinidae	0.15	Aleocharinae	0.07	Eupithecia	0.07
GBORT1060-15	Insecta	0.99	Diptera	0.54	Carabidae	0.10	Harpalinae	0.09	Rhamphomyia	0.06
GBORT1063-15	Insecta	1.00	Diptera	0.52	Chironomidae	0.11	Orthocladiinae	0.07	Cricotopus	0.03
GBORT1062-15	Insecta	0.99	Diptera	0.52	Staphylinidae	0.07	Orthocladiinae	0.04	Platypalpus	0.04
GBORT1065-15	Insecta	1.00	Diptera	0.41	Staphylinidae	0.07	Gelechiinae	0.05	Caryocolum	0.04
GBORT1073-15	Insecta	1.00	Coleoptera	0.44	Staphylinidae	0.13	Harpalinae	0.09	Boletina	0.04
GBORT1074-15	Insecta	1.00	Diptera	0.41	Chironomidae	0.14	Harpalinae	0.09	Cricotopus	0.03
GBORT1100-15	Insecta	1.00	Diptera	0.61	Syrphidae	0.15	Eristalinae	0.11	Tipula	0.04
GBORT1101-15	Insecta	1.00	Diptera	0.61	Syrphidae	0.09	Eristalinae	0.07	Rhamphomyia	0.05
GBORT1104-15	Insecta	0.99	Diptera	0.31	Acrididae	0.12	Oedipodinae	0.12	Sphingonotus	0.12
GBORT1106-15	Insecta	0.98	Diptera	0.53	Staphylinidae	0.13	Aleocharinae	0.08	Atheta	0.06
GBORT1105-15	Insecta	1.00	Diptera	0.49	Syrphidae	0.14	Eristalinae	0.12	Brachypalpoides	0.06
GBORT1107-15	Insecta	1.00	Diptera	0.43	Chironomidae	0.11	Orthocladiinae	0.08	Cricotopus	0.05
GBORT1109-15	Insecta	1.00	Diptera	0.44	Carabidae	0.10	Harpalinae	0.10	Amara	0.04
GBORT476-14	Insecta	1.00	Diptera	0.58	Chironomidae	0.13	Eristalinae	0.09	Cheilosia	0.08
GBORT483-14	Insecta	1.00	Diptera	0.39	Carabidae	0.11	Chloropinae	0.09	Diplotoxa	0.05
GBORT484-14	Insecta	1.00	Diptera	0.33	Carabidae	0.11	Harpalinae	0.07	Piesma	0.04
GBORT486-14	Insecta	1.00	Diptera	0.39	Staphylinidae	0.07	dummy_Pleidae	0.04	Plea	0.04
GBORT494-14	Insecta	1.00	Diptera	0.28	Staphylinidae	0.07	Aleocharinae	0.04	Sphingonotus	0.04
GBORT497-14	Insecta	0.99	Diptera	0.48	Geometridae	0.08	Larentiinae	0.06	Eupithecia	0.04
GBORT485-14	Insecta	1.00	Diptera	0.45	Chloropidae	0.10	Chloropinae	0.08	Chalarus	0.04
GBORT525-14	Insecta	1.00	Coleoptera	0.47	Staphylinidae	0.16	Orthocladiinae	0.11	Atheta	0.05
GBORT499-14	Insecta	1.00	Diptera	0.59	Staphylinidae	0.17	Syrphinae	0.08	Nudobius	0.05
GBORT528-14	Insecta	1.00	Diptera	0.51	Chironomidae	0.10	Eristalinae	0.06	Agabus	0.06
GBORT532-14	Insecta	0.99	Diptera	0.45	Carabidae	0.12	Harpalinae	0.12	Agonum	0.06
GBORT535-14	Insecta	1.00	Hemiptera	0.31	Anthocoridae	0.09	dummy_Anthocoridae	0.09	Orius	0.08
GBORT542-14	Insecta	0.99	Coleoptera	0.45	Chironomidae	0.18	Orthocladiinae	0.15	Tokunagaia	0.04
GBORT536-14	Insecta	1.00	Hemiptera	0.32	Hebridae	0.17	Hebrinae	0.17	Hebrus	0.17
GBORT545-14	Insecta	1.00	Diptera	0.49	Syrphidae	0.10	Piesmatinae	0.05	Piesma	0.05
GBORT550-14	Insecta	0.99	Diptera	0.49	Chloropidae	0.09	Chloropinae	0.06	Notonecta	0.05
GBORT543-14	Insecta	0.98	Diptera	0.45	Chironomidae	0.13	Harpalinae	0.09	Atheta	0.05
GBORT554-14	Insecta	1.00	Coleoptera	0.36	Tenebrionidae	0.10	Oedipodinae	0.07	Sphingonotus	0.07
GBORT559-14	Insecta	0.99	Coleoptera	0.32	Acrididae	0.16	Oedipodinae	0.16	Sphingonotus	0.16
GBORT566-14	Insecta	1.00	Coleoptera	0.37	Staphylinidae	0.13	Aleocharinae	0.09	Agonum	0.03
GBORT567-14	Insecta	1.00	Diptera	0.43	Carabidae	0.06	Harpalinae	0.05	Laphria	0.03
GBORT574-15	Insecta	1.00	Lepidoptera	0.29	Carabidae	0.09	Harpalinae	0.06	Hebrus	0.04
GBORT575-15	Insecta	1.00	Diptera	0.36	Staphylinidae	0.06	Laphriinae	0.06	Aedes	0.03
GBORT596-15	Insecta	0.99	Diptera	0.46	Carabidae	0.14	Harpalinae	0.11	Atheta	0.06
GBORT600-15	Insecta	1.00	Coleoptera	0.43	Carabidae	0.11	Harpalinae	0.09	Tipula	0.05
GBORT607-15	Insecta	1.00	Diptera	0.38	Carabidae	0.10	Harpalinae	0.05	Stigmella	0.04
GBORT608-15	Insecta	1.00	Diptera	0.45	Carabidae	0.09	Chloropinae	0.08	Stigmella	0.03
GBORT611-15	Insecta	1.00	Coleoptera	0.46	Carabidae	0.18	Harpalinae	0.18	Agonum	0.09
GBORT612-15	Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.23	Aleocharinae	0.11	Atheta	0.06
GBORT621-15	Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.17	Aphodiinae	0.06	Chilothorax	0.05
GBORT618-15	Insecta	1.00	Diptera	0.46	Staphylinidae	0.10	Aleocharinae	0.07	Atheta	0.03
GBORT619-15	Insecta	1.00	Diptera	0.46	Chironomidae	0.13	Orthocladiinae	0.05	Gyrinus	0.04
GBORT617-15	Insecta	0.99	Diptera	0.46	Chironomidae	0.10	Orthocladiinae	0.06	Tanypeza	0.04
GBORT622-15	Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.23	Aleocharinae	0.09	Amara	0.04
GBORT623-15	Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.20	Aleocharinae	0.08	Boreophilia	0.02
GBORT628-15	Insecta	1.00	Diptera	0.42	Staphylinidae	0.11	Gelechiinae	0.07	Caryocolum	0.04
GBORT629-15	Insecta	1.00	Diptera	0.41	Staphylinidae	0.15	Aleocharinae	0.11	Atheta	0.04
GBORT630-15	Insecta	0.99	Diptera	0.38	Carabidae	0.06	Harpalinae	0.06	Caryocolum	0.04
GBORT647-15	Insecta	0.99	Coleoptera	0.42	Staphylinidae	0.07	Cholevinae	0.05	Catops	0.03
GBORT658-15	Insecta	0.99	Diptera	0.43	Staphylinidae	0.09	Tephritinae	0.04	Amara	0.04
GBORT667-15	Insecta	1.00	Diptera	0.42	Dermestidae	0.11	Dermestinae	0.11	Dermestes	0.11
GBORT671-15	Insecta	1.00	Coleoptera	0.37	Tenthredinidae	0.06	Chloropinae	0.06	Sphingonotus	0.05
GBORT677-15	Insecta	1.00	Diptera	0.45	Syrphidae	0.15	Eristalinae	0.10	Sphingonotus	0.07
GBORT686-15	Insecta	1.00	Diptera	0.31	Acrididae	0.12	Oedipodinae	0.12	Sphingonotus	0.12
GBORT698-15	Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.20	Aleocharinae	0.10	Atheta	0.06
GBORT695-15	Insecta	0.99	Coleoptera	0.50	Staphylinidae	0.16	Aleocharinae	0.09	Atheta	0.06
GBORT700-15	Insecta	1.00	Coleoptera	0.65	Staphylinidae	0.36	Staphylininae	0.17	Philonthus	0.07
GBORT687-15	Insecta	1.00	Diptera	0.28	Staphylinidae	0.11	Mirinae	0.06	Aleochara	0.04
GBORT719-15	Insecta	1.00	Diptera	0.42	Staphylinidae	0.08	Aleocharinae	0.05	Atheta	0.02
GBORT705-15	Insecta	1.00	Diptera	0.58	Syrphidae	0.10	Eristalinae	0.08	Tomosvaryella	0.04
GBORT678-15	Insecta	0.99	Diptera	0.44	Syrphidae	0.14	Oedipodinae	0.10	Sphingonotus	0.10
GBORT728-15	Insecta	0.97	Coleoptera	0.39	Staphylinidae	0.17	Aleocharinae	0.08	Atheta	0.04
GBORT729-15	Insecta	0.99	Coleoptera	0.41	Staphylinidae	0.16	Aleocharinae	0.06	Chaetocladius	0.03
GBORT730-15	Insecta	0.98	Coleoptera	0.42	Staphylinidae	0.15	Chironominae	0.08	Parachironomus	0.03
GBORT740-15	Insecta	1.00	Diptera	0.35	Carabidae	0.06	Notonectinae	0.04	Notonecta	0.04
GBORT739-15	Insecta	1.00	Diptera	0.46	Syrphidae	0.08	Tortricinae	0.05	Crumomyia	0.03
GBORT741-15	Insecta	0.99	Coleoptera	0.29	Carabidae	0.08	Harpalinae	0.06	Hebrus	0.05
GBORT745-15	Insecta	1.00	Diptera	0.28	Staphylinidae	0.11	Aleocharinae	0.09	Cyrtopogon	0.05
GBORT750-15	Insecta	1.00	Diptera	0.55	Carabidae	0.18	Harpalinae	0.15	Pterostichus	0.06
GBORT769-15	Insecta	1.00	Coleoptera	0.47	Staphylinidae	0.11	Aleocharinae	0.07	Pipunculus	0.03
GBORT751-15	Insecta	0.99	Diptera	0.55	Carabidae	0.12	Harpalinae	0.09	Nostima	0.03
GBORT775-15	Insecta	1.00	Diptera	0.48	Chloropidae	0.19	Chloropinae	0.19	Chlorops	0.07
GBORT792-15	Insecta	1.00	Diptera	0.65	Pipunculidae	0.12	Pipunculinae	0.12	Tomosvaryella	0.09
GBORT781-15	Insecta	1.00	Diptera	0.41	Carabidae	0.17	Harpalinae	0.15	Parhelophilus	0.05
GBORT796-15	Insecta	1.00	Diptera	0.42	Syrphidae	0.17	Pipizinae	0.10	Pipiza	0.09
GBORT800-15	Insecta	1.00	Diptera	0.41	Syrphidae	0.10	Eristalinae	0.05	Amara	0.05
GBORT801-15	Insecta	1.00	Diptera	0.39	Syrphidae	0.15	Syrphinae	0.12	Sphingonotus	0.11
GBORT802-15	Insecta	1.00	Coleoptera	0.35	Carabidae	0.11	Harpalinae	0.09	Sphingonotus	0.06
GBORT804-15	Insecta	1.00	Diptera	0.45	Syrphidae	0.10	Harpalinae	0.09	Sphingonotus	0.03
GBORT803-15	Insecta	1.00	Diptera	0.39	Carabidae	0.10	Oedipodinae	0.09	Sphingonotus	0.09
GBORT820-15	Insecta	1.00	Coleoptera	0.36	Tortricidae	0.07	Olethreutinae	0.05	Anaceratagallia	0.02
GBORT822-15	Insecta	1.00	Coleoptera	0.47	Elateridae	0.10	Aleocharinae	0.07	Atheta	0.04
GBORT847-15	Insecta	1.00	Coleoptera	0.44	Staphylinidae	0.21	Omaliinae	0.08	Omalium	0.04
GBORT819-15	Insecta	1.00	Coleoptera	0.37	Chrysomelidae	0.08	Elaterinae	0.05	Ampedus	0.03
GBORT854-15	Insecta	1.00	Diptera	0.60	Staphylinidae	0.14	Chironominae	0.06	Mycetophila	0.05
GBORT858-15	Insecta	1.00	Diptera	0.41	Chironomidae	0.09	Chironominae	0.06	Tanytarsus	0.03
GBORT866-15	Insecta	1.00	Diptera	0.42	Chironomidae	0.09	Olethreutinae	0.05	Dicranomyia	0.04
GBORT870-15	Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.32	Staphylininae	0.13	Philonthus	0.05
GBORT869-15	Insecta	1.00	Diptera	0.40	Staphylinidae	0.08	Olethreutinae	0.07	Cydia	0.05
GBORT873-15	Insecta	0.99	Coleoptera	0.46	Staphylinidae	0.15	Olethreutinae	0.08	Cydia	0.04
GBORT875-15	Insecta	1.00	Diptera	0.50	Syrphidae	0.16	Chloropinae	0.12	Diplotoxa	0.06
GBORT884-15	Insecta	1.00	Diptera	0.39	Staphylinidae	0.14	Aleocharinae	0.10	Sphingonotus	0.06
GBORT886-15	Insecta	1.00	Diptera	0.52	Syrphidae	0.12	Eristalinae	0.06	Piesma	0.03
GBORT896-15	Insecta	0.99	Diptera	0.48	Syrphidae	0.12	Chloropinae	0.07	Meromyza	0.04
GBORT901-15	Insecta	1.00	Diptera	0.47	Chironomidae	0.07	Chironominae	0.04	Parachironomus	0.03
GBORT902-15	Insecta	0.99	Diptera	0.33	Chloropidae	0.08	Chloropinae	0.07	Diplotoxa	0.04
GBORT903-15	Insecta	0.99	Diptera	0.35	Chloropidae	0.07	Eristalinae	0.04	Carcinops	0.03
GBORT909-15	Insecta	1.00	Diptera	0.45	Staphylinidae	0.12	Oedipodinae	0.07	Sphingonotus	0.07
GBORT910-15	Insecta	1.00	Diptera	0.46	Staphylinidae	0.08	Chloropinae	0.05	Sphingonotus	0.04
GBORT914-15	Insecta	1.00	Diptera	0.39	Chironomidae	0.10	Eristalinae	0.06	Ptinus	0.03
GBORT915-15	Insecta	0.99	Coleoptera	0.39	Carabidae	0.09	Harpalinae	0.05	Sphingonotus	0.04
GBORT916-15	Insecta	0.98	Diptera	0.41	Syrphidae	0.11	Oedipodinae	0.09	Sphingonotus	0.09
GBORT924-15	Insecta	1.00	Diptera	0.53	Syrphidae	0.14	Syrphinae	0.08	Platycheirus	0.03
GBORT925-15	Insecta	1.00	Diptera	0.65	Chloropidae	0.15	Chloropinae	0.08	Pipiza	0.06
GBORT926-15	Insecta	1.00	Diptera	0.72	Chloropidae	0.15	Oscinellinae	0.09	Tomosvaryella	0.06
GBORT927-15	Insecta	1.00	Diptera	0.47	Carabidae	0.12	Cicindelinae	0.09	Cicindela	0.09
GBORT928-15	Insecta	1.00	Diptera	0.70	Chloropidae	0.18	Chloropinae	0.12	Diplotoxa	0.10
GBORT929-15	Insecta	1.00	Diptera	0.57	Chloropidae	0.15	Harpalinae	0.09	Amara	0.06
GBORT933-15	Insecta	0.99	Coleoptera	0.35	Staphylinidae	0.09	Aleocharinae	0.06	Geina	0.03
GBORT932-15	Insecta	0.99	Diptera	0.36	Staphylinidae	0.12	Aleocharinae	0.06	Corticaria	0.04
GBORT935-15	Insecta	1.00	Diptera	0.65	Chloropidae	0.18	Harpalinae	0.10	Amara	0.06
GBORT938-15	Insecta	1.00	Diptera	0.41	Carabidae	0.14	Syrphinae	0.08	Bembidion	0.05
GBORT936-15	Insecta	1.00	Diptera	0.60	Syrphidae	0.14	Harpalinae	0.09	Amara	0.05
GBORT939-15	Insecta	1.00	Diptera	0.64	Chloropidae	0.16	Oscinellinae	0.08	Amara	0.07
GBORT942-15	Insecta	1.00	Diptera	0.41	Staphylinidae	0.09	Aleocharinae	0.07	Sphingonotus	0.06
GBORT945-15	Insecta	1.00	Diptera	0.58	Carabidae	0.15	Harpalinae	0.12	Amara	0.09
GBORT948-15	Insecta	1.00	Coleoptera	0.31	Staphylinidae	0.10	dummy_Pleidae	0.06	Plea	0.06
GBORT950-15	Insecta	1.00	Diptera	0.32	Chironomidae	0.09	Chloropinae	0.06	Hebrus	0.04
GBORT951-15	Insecta	1.00	Coleoptera	0.27	Tortricidae	0.08	Olethreutinae	0.07	Hebrus	0.05
GBORT956-15	Insecta	1.00	Diptera	0.60	Staphylinidae	0.09	Harpalinae	0.07	Fannia	0.04
GBORT964-15	Insecta	1.00	Diptera	0.55	Carabidae	0.12	Harpalinae	0.11	Thaumatomyia	0.04
GBORT965-15	Insecta	1.00	Diptera	0.52	Chironomidae	0.19	Orthocladiinae	0.10	Catops	0.04
GBORT966-15	Insecta	1.00	Diptera	0.60	Chloropidae	0.15	Harpalinae	0.12	Amara	0.09
GBORT967-15	Insecta	1.00	Diptera	0.41	Chironomidae	0.09	Limosininae	0.07	Coproica	0.07
GBORT968-15	Insecta	0.97	Diptera	0.50	Chironomidae	0.14	Orthocladiinae	0.09	Chaetocladius	0.04
GBORT983-15	Insecta	1.00	Diptera	0.48	Syrphidae	0.13	Syrphinae	0.10	Sphingonotus	0.05
GBORT986-15	Insecta	0.99	Coleoptera	0.45	Staphylinidae	0.13	Pipunculinae	0.07	Ilybius	0.05
GBORT985-15	Insecta	1.00	Diptera	0.47	Syrphidae	0.12	Harpalinae	0.06	Agonopterix	0.03
GBORT989-15	Insecta	1.00	Diptera	0.32	Carabidae	0.08	Harpalinae	0.08	Sphingonotus	0.04
GBORT990-15	Insecta	0.99	Lepidoptera	0.27	Tortricidae	0.07	Olethreutinae	0.06	Euphydryas	0.04
GBORT991-15	Insecta	0.99	Coleoptera	0.31	Acrididae	0.09	Oedipodinae	0.09	Sphingonotus	0.09
GBORT995-15	Insecta	1.00	Coleoptera	0.31	Staphylinidae	0.09	Phylinae	0.03	Bathysolen	0.02
GBORT996-15	Insecta	0.98	Coleoptera	0.28	Geometridae	0.06	Entiminae	0.05	Atomaria	0.03
GBORT998-15	Insecta	1.00	Coleoptera	0.44	Staphylinidae	0.18	Aleocharinae	0.10	Atheta	0.03
GBORT992-15	Insecta	1.00	Diptera	0.62	Syrphidae	0.19	Eristalinae	0.17	Cheilosia	0.04
GBOSY001-15	Insecta	0.99	Diptera	0.89	Syrphidae	0.58	Eristalinae	0.30	Eupeodes	0.19
GBOSY002-15	Insecta	1.00	Diptera	0.90	Syrphidae	0.63	Syrphinae	0.38	Eupeodes	0.23
GBOSY003-15	Insecta	1.00	Diptera	0.89	Syrphidae	0.53	Eristalinae	0.27	Cheilosia	0.19
GBPSS009-20	Insecta	0.92	Diptera	0.40	Tachinidae	0.07	Exoristinae	0.06	Phytomyza	0.06
GBOSY004-15	Insecta	1.00	Diptera	0.89	Syrphidae	0.54	Eristalinae	0.26	Eupeodes	0.16
GBPSS030-20	Insecta	0.91	Diptera	0.40	Ichneumonidae	0.09	Pegomyinae	0.04	Pegomya	0.03
GBPSS042-20	Insecta	0.86	Diptera	0.35	Tachinidae	0.07	dummy_Clubionidae	0.06	Clubiona	0.06
GBPSS084-20	Insecta	0.80	Diptera	0.32	Staphylinidae	0.11	dummy_Linyphiidae	0.07	Atheta	0.04
GBPSS043-20	Insecta	0.88	Diptera	0.38	Tachinidae	0.13	Exoristinae	0.05	Dahlica	0.04
GBPSS087-20	Insecta	0.75	Hymenoptera	0.36	Ichneumonidae	0.14	dummy_Salticidae	0.07	Evarcha	0.04
GBPSS029-20	Insecta	0.94	Diptera	0.38	Tachinidae	0.11	Exoristinae	0.10	Crossocerus	0.04
GBPSS088-20	Insecta	0.90	Diptera	0.28	Chironomidae	0.05	Phygadeuontinae	0.04	Haplodrassus	0.03
GBPSS089-20	Arachnida	1.00	Pseudoscorpiones	1.00	Cheliferidae	1.00	Cheliferinae	1.00	Chelifer	1.00
GBPSS102-20	Insecta	0.65	Araneae	0.35	Araneidae	0.09	dummy_Araneidae	0.09	Aculepeira	0.06
GBPSS090-20	Arachnida	1.00	Pseudoscorpiones	1.00	Cheliferidae	1.00	Cheliferinae	1.00	Chelifer	1.00
GBPSS110-20	Insecta	0.93	Diptera	0.26	Ichneumonidae	0.09	Phygadeuontinae	0.04	Coleophora	0.03
GBPSS111-20	Insecta	0.98	Hymenoptera	0.26	Tenthredinidae	0.08	Larentiinae	0.05	Cerceris	0.02
GBPSS112-20	Arachnida	1.00	Pseudoscorpiones	1.00	Cheliferidae	1.00	Cheliferinae	1.00	Chelifer	1.00
GBPSS157-20	Insecta	0.90	Diptera	0.31	Tachinidae	0.12	Exoristinae	0.08	Platymya	0.03
GBPSS143-20	Insecta	0.72	Hymenoptera	0.32	Tenthredinidae	0.08	dummy_Salticidae	0.06	Zora	0.03
GBPSS181-20	Insecta	0.88	Diptera	0.37	Chironomidae	0.14	Coccinellinae	0.09	Anatis	0.06
GBPSS185-20	Insecta	0.85	Coleoptera	0.31	Staphylinidae	0.11	Aleocharinae	0.07	Pamphilius	0.04
GBPSS182-20	Insecta	0.91	Coleoptera	0.28	Hydroptilidae	0.07	Hydroptilinae	0.07	Tricholeiochiton	0.07
GBPSS191-20	Insecta	0.85	Diptera	0.25	Coccinellidae	0.07	Coccinellinae	0.07	Aleochara	0.04
GBPSS186-20	Insecta	0.82	Coleoptera	0.29	Staphylinidae	0.08	Aleocharinae	0.07	Atheta	0.04
GBPSS192-20	Insecta	0.86	Diptera	0.30	Chironomidae	0.06	dummy_Linyphiidae	0.06	Dicymbium	0.03
GBPSS193-20	Insecta	0.83	Coleoptera	0.25	Linyphiidae	0.06	dummy_Linyphiidae	0.06	Tallusia	0.02
GBPSS194-20	Arachnida	1.00	Pseudoscorpiones	1.00	Cheliferidae	1.00	Cheliferinae	1.00	Chelifer	1.00
GBPSS237-20	Insecta	0.93	Coleoptera	0.36	Tenthredinidae	0.11	Nematinae	0.06	Euura	0.05
GBPSS232-20	Insecta	0.84	Coleoptera	0.25	Ichneumonidae	0.13	dummy_Lycosidae	0.04	Dolichopus	0.03
GBPSS238-20	Insecta	0.90	Coleoptera	0.39	Curculionidae	0.09	Chironominae	0.07	Chironomus	0.03
GBPSS201-20	Arachnida	0.89	Pseudoscorpiones	0.87	Cheliferidae	0.87	dummy_Cheliferidae	0.87	Dactylochelifer	0.87
GBPSS200-20	Arachnida	1.00	Pseudoscorpiones	1.00	Cheliferidae	1.00	Cheliferinae	1.00	Chelifer	1.00
GBSBT016-18	Insecta	0.81	Coleoptera	0.35	Ichneumonidae	0.12	Olethreutinae	0.05	Epinotia	0.02
GBPSS247-21	Insecta	0.73	Hymenoptera	0.35	Theridiidae	0.09	dummy_Theridiidae	0.09	Xysticus	0.04
GBSBT017-18	Insecta	0.79	Coleoptera	0.32	Staphylinidae	0.08	dummy_Linyphiidae	0.06	Clubiona	0.03
GBSBT018-18	Insecta	0.81	Coleoptera	0.30	Ichneumonidae	0.06	dummy_Theridiidae	0.03	Clubiona	0.03
GBSBT020-18	Insecta	0.75	Coleoptera	0.30	Linyphiidae	0.09	dummy_Linyphiidae	0.09	Linyphia	0.04
GBSBT021-18	Insecta	0.83	Coleoptera	0.41	Staphylinidae	0.07	Coccinellinae	0.05	Halyzia	0.03
GBSBT022-18	Insecta	0.77	Coleoptera	0.32	Staphylinidae	0.07	dummy_Linyphiidae	0.06	Crossocerus	0.03
